query_id,question,hotel_id,hotel_name,price_lkr,rating,star,travel_time_min,amenities,relevance
q36,air conditioned hotels under 40000,lp6574b103,"Amari Colombo, Sri Lanka",39129.87,4.5,5.0,2.8,Air Conditioning; 24h Front Desk,
q10,affordable well located hotels with fast access under 35000,ChIJPz9sxUJZ4joRqbp1iLsl3CU,Juliana Hotel Colombo,,3.3,,2.6,Air Conditioning; 24h Front Desk; Hot Water,
q46,highly rated budget stays below 20000,ChIJtZJD3aVb4joROkc91MuElUk,Radisson Hotel Colombo,,4.5,,6.8,Hot Water; 24h Front Desk; Air Conditioning,
q07,budget friendly hotels that are also easy to reach quickly,ChIJDeMdNSRZ4joRymwzaUU7Zwk,Fairway Colombo,,4.2,,7.1,Hot Water; 24h Front Desk; Air Conditioning,
q11,hotels below 20000 LKR per night,ChIJPz9sxUJZ4joRqbp1iLsl3CU,Juliana Hotel Colombo,,3.3,,2.6,Air Conditioning; 24h Front Desk; Hot Water,
q14,mid-range hotels between 30000 and 60000 LKR,lpa2274,Mandarina Colombo,21540.46,4.3,5.0,4.3,Air Conditioning; 24h Front Desk,
q19,hotels rated at least 4.0,lp6e625,Hotel Janaki,13622.63,4.0,3.0,8.5,24h Front Desk; Air Conditioning,
q06,well rated hotels with good road access and stable ETA,ChIJB0RFo2NZ4joRum8BVRCF28g,Granbell Hotel Colombo,,4.5,,3.1,Air Conditioning; 24h Front Desk; Hot Water,
q06,well rated hotels with good road access and stable ETA,lp65589ffb,MaRadha Colombo,35640.66,4.8,3.0,6.0,Air Conditioning; 24h Front Desk,
q32,quick access hotels with low commute time,ChIJ2f38AMNb4joR8DHB0F5ClVc,The Ocean Colombo,,4.1,,6.3,Hot Water; 24h Front Desk; Air Conditioning,
q03,top-rated hotels in Colombo with a rating above 4.5,lp803e1,Galle Face Hotel,35944.22,4.5,4.0,4.0,Air Conditioning; 24h Front Desk,
q48,hotels above 4.5 rating with easy access,ChIJ2f38AMNb4joR8DHB0F5ClVc,The Ocean Colombo,,4.1,,6.3,Hot Water; 24h Front Desk; Air Conditioning,
q50,"best overall hotel: affordable, well rated and quick to reach",lp741c5,Cinnamon Red Colombo,34365.37,4.5,4.0,0.0,Air Conditioning; 24h Front Desk,
q23,high end five star properties,lp8a969,Maniumpathy Hotel,113424.08,4.9,5.0,6.6,Air Conditioning; 24h Front Desk,
q43,well rated air conditioned hotels,ChIJB0RFo2NZ4joRum8BVRCF28g,Granbell Hotel Colombo,,4.5,,3.1,Air Conditioning; 24h Front Desk; Hot Water,
q38,hotels with a 24 hour front desk,ChIJG5Tx5xNZ4joRgaxNnUPfgqI,Oak Ray Colombo City Hotel,,4.7,,7.0,Air Conditioning; 24h Front Desk; Hot Water,
q44,cheap quiet hotels away from traffic under 35000,ChIJIxlaBGlZ4joRCOu-FjV-KDs,Cinnamon Red Colombo,,4.4,,1.7,Air Conditioning; 24h Front Desk; Hot Water,
q45,good hotels under 60000 rated at least 4.4 with low travel time,lp803e1,Galle Face Hotel,35944.22,4.5,4.0,4.0,Air Conditioning; 24h Front Desk,
q37,hotels with hot water,lpc08f9,Morven Hotel Colombo,21299.64,4.5,4.0,1.4,Air Conditioning; 24h Front Desk,
q44,cheap quiet hotels away from traffic under 35000,lpa40ff,Hotel Nippon Colombo,17077.73,3.9,3.0,4.7,Air Conditioning; 24h Front Desk,
q26,premium 5 star hotels rated over 4.5,lp655a9e91,Zest Metropole,20622.39,4.3,4.0,7.5,Air Conditioning; 24h Front Desk,
q12,"somewhere cheap to stay, less than Rs 15000",ChIJ05FiLL5Z4joRjHO4Z-Ea1uk,Cinnamon Grand Colombo,,4.7,,4.5,Air Conditioning; 24h Front Desk; Hot Water,
q39,affordable hotels under 30000 rated above 4,lp655a9e91,Zest Metropole,20622.39,4.3,4.0,7.5,Air Conditioning; 24h Front Desk,
q24,hotels that guests love,lp102b02,Marino Beach Colombo,30068.21,4.6,5.0,3.9,Air Conditioning; 24h Front Desk,
q18,hotels costing at most 50000 LKR,ChIJIxlaBGlZ4joRCOu-FjV-KDs,Cinnamon Red Colombo,,4.4,,1.7,Air Conditioning; 24h Front Desk; Hot Water,
q34,easily reachable hotels within 8 minutes drive,lpc08f9,Morven Hotel Colombo,21299.64,4.5,4.0,1.4,Air Conditioning; 24h Front Desk,
q42,luxury 5 star hotels with quick city access,lp30277,Hilton Colombo Residence,41596.13,4.4,5.0,3.5,Air Conditioning; 24h Front Desk,
q50,"best overall hotel: affordable, well rated and quick to reach",ChIJG5Tx5xNZ4joRgaxNnUPfgqI,Oak Ray Colombo City Hotel,,4.7,,7.0,Air Conditioning; 24h Front Desk; Hot Water,
q39,affordable hotels under 30000 rated above 4,lpa40ff,Hotel Nippon Colombo,17077.73,3.9,3.0,4.7,Air Conditioning; 24h Front Desk,
q50,"best overall hotel: affordable, well rated and quick to reach",lp6574b103,"Amari Colombo, Sri Lanka",39129.87,4.5,5.0,2.8,Air Conditioning; 24h Front Desk,
q14,mid-range hotels between 30000 and 60000 LKR,lp102b02,Marino Beach Colombo,30068.21,4.6,5.0,3.9,Air Conditioning; 24h Front Desk,
q27,hotels I can reach quickly even in traffic,ChIJG5Tx5xNZ4joRgaxNnUPfgqI,Oak Ray Colombo City Hotel,,4.7,,7.0,Air Conditioning; 24h Front Desk; Hot Water,
q26,premium 5 star hotels rated over 4.5,ChIJ2e3NszhZ4joRgMEx0M0swC8,Galle Face Hotel,,4.5,,4.0,Air Conditioning; 24h Front Desk; Hot Water,
q15,upscale hotels above 80000 rupees a night,ChIJg5nQ7Ltb4joRV-2u4bOYJJo,Mirage Hotel Colombo,,4.0,,9.0,Hot Water; 24h Front Desk; Air Conditioning,
q08,highly rated mid-range hotels under 45000 LKR,lp741c5,Cinnamon Red Colombo,34365.37,4.5,4.0,0.0,Air Conditioning; 24h Front Desk,
q13,stays that won't break the bank,ChIJIxlaBGlZ4joRCOu-FjV-KDs,Cinnamon Red Colombo,,4.4,,1.7,Air Conditioning; 24h Front Desk; Hot Water,
q07,budget friendly hotels that are also easy to reach quickly,lpa0a8a,NH Collection Colombo,64041.49,4.6,5.0,1.6,Air Conditioning; 24h Front Desk,
q01,cheap budget hotels in Colombo under 25000 LKR a night,lp655a9e91,Zest Metropole,20622.39,4.3,4.0,7.5,Air Conditioning; 24h Front Desk,
q39,affordable hotels under 30000 rated above 4,lp73ace,The Ocean Colombo - Guaranteed Sea View Rooms,19909.49,3.9,4.0,6.4,24h Front Desk; Air Conditioning,
q01,cheap budget hotels in Colombo under 25000 LKR a night,lp81760,The Steuart by Citrus,17299.52,4.2,4.0,5.4,Air Conditioning; 24h Front Desk,
q02,very affordable hotels under 18000 rupees,lp655a9e91,Zest Metropole,20622.39,4.3,4.0,7.5,Air Conditioning; 24h Front Desk,
q17,cheapest possible accommodation in the city,lp6e625,Hotel Janaki,13622.63,4.0,3.0,8.5,24h Front Desk; Air Conditioning,
q17,cheapest possible accommodation in the city,ChIJG5Tx5xNZ4joRgaxNnUPfgqI,Oak Ray Colombo City Hotel,,4.7,,7.0,Air Conditioning; 24h Front Desk; Hot Water,
q50,"best overall hotel: affordable, well rated and quick to reach",lp72a36,Best Western Elyon Colombo,20398.22,4.2,4.0,12.8,Air Conditioning; 24h Front Desk,
q49,"comfortable mid range hotel with good reviews, not too far out",lp9855f,Fairway Colombo - Sri Lanka's First Hotel With Robot Technology,28927.59,4.2,4.0,7.1,Air Conditioning; 24h Front Desk,
q30,avoid traffic - hotels that are easy to get to,ChIJCTk-y-FY4joR5FuWdAYeK_I,Metro Port City Hotel,,3.3,,10.9,Hot Water; 24h Front Desk; Air Conditioning,
q39,affordable hotels under 30000 rated above 4,ChIJB0RFo2NZ4joRum8BVRCF28g,Granbell Hotel Colombo,,4.5,,3.1,Air Conditioning; 24h Front Desk; Hot Water,
q23,high end five star properties,lp102b02,Marino Beach Colombo,30068.21,4.6,5.0,3.9,Air Conditioning; 24h Front Desk,
q32,quick access hotels with low commute time,lp6574b103,"Amari Colombo, Sri Lanka",39129.87,4.5,5.0,2.8,Air Conditioning; 24h Front Desk,
q29,hotels with reliable fast road access,ChIJIxlaBGlZ4joRCOu-FjV-KDs,Cinnamon Red Colombo,,4.4,,1.7,Air Conditioning; 24h Front Desk; Hot Water,
q21,4 star or better hotels,lpa0a8a,NH Collection Colombo,64041.49,4.6,5.0,1.6,Air Conditioning; 24h Front Desk,
q21,4 star or better hotels,lp81760,The Steuart by Citrus,17299.52,4.2,4.0,5.4,Air Conditioning; 24h Front Desk,
q25,decent hotels rated above 3.8,lpa0a8a,NH Collection Colombo,64041.49,4.6,5.0,1.6,Air Conditioning; 24h Front Desk,
q38,hotels with a 24 hour front desk,lpa2274,Mandarina Colombo,21540.46,4.3,5.0,4.3,Air Conditioning; 24h Front Desk,
q13,stays that won't break the bank,ChIJG5Tx5xNZ4joRgaxNnUPfgqI,Oak Ray Colombo City Hotel,,4.7,,7.0,Air Conditioning; 24h Front Desk; Hot Water,
q47,4 star hotels under 70000 LKR,ChIJIxlaBGlZ4joRCOu-FjV-KDs,Cinnamon Red Colombo,,4.4,,1.7,Air Conditioning; 24h Front Desk; Hot Water,
q14,mid-range hotels between 30000 and 60000 LKR,ChIJ-2jwaXRZ4joRijx-9hZDsUM,Jetwing Colombo Seven,,4.5,,5.0,Air Conditioning; 24h Front Desk; Hot Water,
q37,hotels with hot water,lpb1537,Shangri-La Colombo,68269.97,4.7,5.0,8.3,Air Conditioning; 24h Front Desk,
q35,hotels with air conditioning,lp741c5,Cinnamon Red Colombo,34365.37,4.5,4.0,0.0,Air Conditioning; 24h Front Desk,
q36,air conditioned hotels under 40000,ChIJPz9sxUJZ4joRqbp1iLsl3CU,Juliana Hotel Colombo,,3.3,,2.6,Air Conditioning; 24h Front Desk; Hot Water,
q21,4 star or better hotels,lp3f0a0,Grand Oriental Hotel,13592.48,3.3,4.0,7.4,Air Conditioning; 24h Front Desk,
q11,hotels below 20000 LKR per night,ChIJv1bUJj1Z4joRyDlJ1LITJZc,Cinnamon Lakeside Colombo,,4.6,,5.8,Air Conditioning; 24h Front Desk; Hot Water,
q11,hotels below 20000 LKR per night,lpa2274,Mandarina Colombo,21540.46,4.3,5.0,4.3,Air Conditioning; 24h Front Desk,
q29,hotels with reliable fast road access,lp73ace,The Ocean Colombo - Guaranteed Sea View Rooms,19909.49,3.9,4.0,6.4,24h Front Desk; Air Conditioning,
q48,hotels above 4.5 rating with easy access,ChIJIxlaBGlZ4joRCOu-FjV-KDs,Cinnamon Red Colombo,,4.4,,1.7,Air Conditioning; 24h Front Desk; Hot Water,
q27,hotels I can reach quickly even in traffic,lpa40ff,Hotel Nippon Colombo,17077.73,3.9,3.0,4.7,Air Conditioning; 24h Front Desk,
q09,premium high quality hotels rated 4.6 or higher,lpb1537,Shangri-La Colombo,68269.97,4.7,5.0,8.3,Air Conditioning; 24h Front Desk,
q08,highly rated mid-range hotels under 45000 LKR,ChIJ2f38AMNb4joR8DHB0F5ClVc,The Ocean Colombo,,4.1,,6.3,Hot Water; 24h Front Desk; Air Conditioning,
q38,hotels with a 24 hour front desk,lp656d3aa9,Sofia Colombo City Hotel,25070.04,4.3,4.0,2.0,Air Conditioning; 24h Front Desk,
q45,good hotels under 60000 rated at least 4.4 with low travel time,lpc08f9,Morven Hotel Colombo,21299.64,4.5,4.0,1.4,Air Conditioning; 24h Front Desk,
q18,hotels costing at most 50000 LKR,lp65774d7d,La Maison de Colombo,110213.15,4.8,4.0,11.0,24h Front Desk; Air Conditioning,
q19,hotels rated at least 4.0,lp6557c6e0,Granbell Hotel Colombo,26670.09,4.6,4.0,3.1,Air Conditioning; 24h Front Desk,
q05,hotels with quick easy access and low travel time from the city,lp6f005,Renuka City Hotel,24262.1,3.9,4.0,2.3,24h Front Desk; Air Conditioning,
q08,highly rated mid-range hotels under 45000 LKR,lp656d3aa9,Sofia Colombo City Hotel,25070.04,4.3,4.0,2.0,Air Conditioning; 24h Front Desk,
q21,4 star or better hotels,lp6e625,Hotel Janaki,13622.63,4.0,3.0,8.5,24h Front Desk; Air Conditioning,
q33,hotels that are not stuck in congestion,ChIJ05FiLL5Z4joRjHO4Z-Ea1uk,Cinnamon Grand Colombo,,4.7,,4.5,Air Conditioning; 24h Front Desk; Hot Water,
q21,4 star or better hotels,lp6557c6e0,Granbell Hotel Colombo,26670.09,4.6,4.0,3.1,Air Conditioning; 24h Front Desk,
q05,hotels with quick easy access and low travel time from the city,lp741c5,Cinnamon Red Colombo,34365.37,4.5,4.0,0.0,Air Conditioning; 24h Front Desk,
q46,highly rated budget stays below 20000,lp6e625,Hotel Janaki,13622.63,4.0,3.0,8.5,24h Front Desk; Air Conditioning,
q19,hotels rated at least 4.0,lp656d40c7,Sheraton Colombo Hotel,52417.38,4.7,5.0,2.5,Air Conditioning; 24h Front Desk,
q23,high end five star properties,lpb1537,Shangri-La Colombo,68269.97,4.7,5.0,8.3,Air Conditioning; 24h Front Desk,
q15,upscale hotels above 80000 rupees a night,lpc08f9,Morven Hotel Colombo,21299.64,4.5,4.0,1.4,Air Conditioning; 24h Front Desk,
q38,hotels with a 24 hour front desk,ChIJIxlaBGlZ4joRCOu-FjV-KDs,Cinnamon Red Colombo,,4.4,,1.7,Air Conditioning; 24h Front Desk; Hot Water,
q18,hotels costing at most 50000 LKR,lp3f0a0,Grand Oriental Hotel,13592.48,3.3,4.0,7.4,Air Conditioning; 24h Front Desk,
q06,well rated hotels with good road access and stable ETA,ChIJGdojdIZb4joRW--6quQ02HQ,Colombo Hotel,,4.4,,12.3,24h Front Desk; Air Conditioning; Hot Water,
q39,affordable hotels under 30000 rated above 4,lp67286,Colombo Court Hotel & Spa,29509.78,4.5,4.0,3.2,Air Conditioning; 24h Front Desk,
q42,luxury 5 star hotels with quick city access,lp6575aad2,Cinnamon Life at City of Dreams,70897.14,4.6,5.0,4.4,Air Conditioning; 24h Front Desk,
q50,"best overall hotel: affordable, well rated and quick to reach",lp81760,The Steuart by Citrus,17299.52,4.2,4.0,5.4,Air Conditioning; 24h Front Desk,
q03,top-rated hotels in Colombo with a rating above 4.5,ChIJ05FiLL5Z4joRjHO4Z-Ea1uk,Cinnamon Grand Colombo,,4.7,,4.5,Air Conditioning; 24h Front Desk; Hot Water,
q15,upscale hotels above 80000 rupees a night,lp656d3aa9,Sofia Colombo City Hotel,25070.04,4.3,4.0,2.0,Air Conditioning; 24h Front Desk,
q04,luxury 5 star hotels in Colombo,lp76eba,Radisson Hotel Colombo,27044.21,4.2,4.0,6.8,Air Conditioning; 24h Front Desk,
q33,hotels that are not stuck in congestion,lpb1537,Shangri-La Colombo,68269.97,4.7,5.0,8.3,Air Conditioning; 24h Front Desk,
q30,avoid traffic - hotels that are easy to get to,lpb1537,Shangri-La Colombo,68269.97,4.7,5.0,8.3,Air Conditioning; 24h Front Desk,
q32,quick access hotels with low commute time,ChIJT0w2CTtZ4joRFlxN8qE_wX0,Shangri-La Colombo,,4.6,,8.5,Air Conditioning; Restaurant; 24h Front Desk; Hot Water,
q13,stays that won't break the bank,lp65774d7d,La Maison de Colombo,110213.15,4.8,4.0,11.0,24h Front Desk; Air Conditioning,
q36,air conditioned hotels under 40000,lp3e58e,The Kingsbury Colombo,35050.54,4.2,5.0,5.4,Air Conditioning; 24h Front Desk,
q26,premium 5 star hotels rated over 4.5,lpa2274,Mandarina Colombo,21540.46,4.3,5.0,4.3,Air Conditioning; 24h Front Desk,
q06,well rated hotels with good road access and stable ETA,ChIJIxlaBGlZ4joRCOu-FjV-KDs,Cinnamon Red Colombo,,4.4,,1.7,Air Conditioning; 24h Front Desk; Hot Water,
q34,easily reachable hotels within 8 minutes drive,lpb1537,Shangri-La Colombo,68269.97,4.7,5.0,8.3,Air Conditioning; 24h Front Desk,
q50,"best overall hotel: affordable, well rated and quick to reach",ChIJ2e3NszhZ4joRgMEx0M0swC8,Galle Face Hotel,,4.5,,4.0,Air Conditioning; 24h Front Desk; Hot Water,
q19,hotels rated at least 4.0,lp6574b103,"Amari Colombo, Sri Lanka",39129.87,4.5,5.0,2.8,Air Conditioning; 24h Front Desk,
q37,hotels with hot water,lp73ace,The Ocean Colombo - Guaranteed Sea View Rooms,19909.49,3.9,4.0,6.4,24h Front Desk; Air Conditioning,
q02,very affordable hotels under 18000 rupees,ChIJ05FiLL5Z4joRjHO4Z-Ea1uk,Cinnamon Grand Colombo,,4.7,,4.5,Air Conditioning; 24h Front Desk; Hot Water,
q13,stays that won't break the bank,lp656d3aa9,Sofia Colombo City Hotel,25070.04,4.3,4.0,2.0,Air Conditioning; 24h Front Desk,
q22,really well reviewed places to stay,lp6f005,Renuka City Hotel,24262.1,3.9,4.0,2.3,24h Front Desk; Air Conditioning,
q47,4 star hotels under 70000 LKR,lp6f005,Renuka City Hotel,24262.1,3.9,4.0,2.3,24h Front Desk; Air Conditioning,
q12,"somewhere cheap to stay, less than Rs 15000",ChIJ2e3NszhZ4joRgMEx0M0swC8,Galle Face Hotel,,4.5,,4.0,Air Conditioning; 24h Front Desk; Hot Water,
q45,good hotels under 60000 rated at least 4.4 with low travel time,lp33ddb,"Taj Samudra, Colombo",43096.77,4.5,5.0,4.0,Air Conditioning; 24h Front Desk,
q36,air conditioned hotels under 40000,lp6e625,Hotel Janaki,13622.63,4.0,3.0,8.5,24h Front Desk; Air Conditioning,
q37,hotels with hot water,lp65589ffb,MaRadha Colombo,35640.66,4.8,3.0,6.0,Air Conditioning; 24h Front Desk,
q01,cheap budget hotels in Colombo under 25000 LKR a night,lp3e58e,The Kingsbury Colombo,35050.54,4.2,5.0,5.4,Air Conditioning; 24h Front Desk,
q25,decent hotels rated above 3.8,lp6f005,Renuka City Hotel,24262.1,3.9,4.0,2.3,24h Front Desk; Air Conditioning,
q02,very affordable hotels under 18000 rupees,ChIJId3V219Z4joRUrzZ_yfqajo,Marino Beach Colombo,,4.6,,3.9,Air Conditioning; 24h Front Desk; Hot Water,
q38,hotels with a 24 hour front desk,ChIJCTk-y-FY4joR5FuWdAYeK_I,Metro Port City Hotel,,3.3,,10.9,Hot Water; 24h Front Desk; Air Conditioning,
q30,avoid traffic - hotels that are easy to get to,ChIJB0RFo2NZ4joRum8BVRCF28g,Granbell Hotel Colombo,,4.5,,3.1,Air Conditioning; 24h Front Desk; Hot Water,
q38,hotels with a 24 hour front desk,lp8a969,Maniumpathy Hotel,113424.08,4.9,5.0,6.6,Air Conditioning; 24h Front Desk,
q19,hotels rated at least 4.0,ChIJB0RFo2NZ4joRum8BVRCF28g,Granbell Hotel Colombo,,4.5,,3.1,Air Conditioning; 24h Front Desk; Hot Water,
q37,hotels with hot water,lp76eba,Radisson Hotel Colombo,27044.21,4.2,4.0,6.8,Air Conditioning; 24h Front Desk,
q43,well rated air conditioned hotels,lp76eba,Radisson Hotel Colombo,27044.21,4.2,4.0,6.8,Air Conditioning; 24h Front Desk,
q18,hotels costing at most 50000 LKR,lp6e625,Hotel Janaki,13622.63,4.0,3.0,8.5,24h Front Desk; Air Conditioning,
q38,hotels with a 24 hour front desk,lpa0a8a,NH Collection Colombo,64041.49,4.6,5.0,1.6,Air Conditioning; 24h Front Desk,
q12,"somewhere cheap to stay, less than Rs 15000",ChIJv1bUJj1Z4joRyDlJ1LITJZc,Cinnamon Lakeside Colombo,,4.6,,5.8,Air Conditioning; 24h Front Desk; Hot Water,
q16,value for money hotels under 40000,lp67286,Colombo Court Hotel & Spa,29509.78,4.5,4.0,3.2,Air Conditioning; 24h Front Desk,
q36,air conditioned hotels under 40000,ChIJIxlaBGlZ4joRCOu-FjV-KDs,Cinnamon Red Colombo,,4.4,,1.7,Air Conditioning; 24h Front Desk; Hot Water,
q34,easily reachable hotels within 8 minutes drive,lpa40ff,Hotel Nippon Colombo,17077.73,3.9,3.0,4.7,Air Conditioning; 24h Front Desk,
q28,places with the shortest drive from the center,lpc08f9,Morven Hotel Colombo,21299.64,4.5,4.0,1.4,Air Conditioning; 24h Front Desk,
q40,"top rated hotels with fast access, rating 4.3 or higher within 6 minutes",lp741c5,Cinnamon Red Colombo,34365.37,4.5,4.0,0.0,Air Conditioning; 24h Front Desk,
q01,cheap budget hotels in Colombo under 25000 LKR a night,lpa2274,Mandarina Colombo,21540.46,4.3,5.0,4.3,Air Conditioning; 24h Front Desk,
q40,"top rated hotels with fast access, rating 4.3 or higher within 6 minutes",lp656d40c7,Sheraton Colombo Hotel,52417.38,4.7,5.0,2.5,Air Conditioning; 24h Front Desk,
q32,quick access hotels with low commute time,lpb1537,Shangri-La Colombo,68269.97,4.7,5.0,8.3,Air Conditioning; 24h Front Desk,
q18,hotels costing at most 50000 LKR,lp8a969,Maniumpathy Hotel,113424.08,4.9,5.0,6.6,Air Conditioning; 24h Front Desk,
q23,high end five star properties,lp65589ffb,MaRadha Colombo,35640.66,4.8,3.0,6.0,Air Conditioning; 24h Front Desk,
q23,high end five star properties,lp656d40c7,Sheraton Colombo Hotel,52417.38,4.7,5.0,2.5,Air Conditioning; 24h Front Desk,
q05,hotels with quick easy access and low travel time from the city,lp656d3aa9,Sofia Colombo City Hotel,25070.04,4.3,4.0,2.0,Air Conditioning; 24h Front Desk,
q36,air conditioned hotels under 40000,lp656d40c7,Sheraton Colombo Hotel,52417.38,4.7,5.0,2.5,Air Conditioning; 24h Front Desk,
q48,hotels above 4.5 rating with easy access,lp6574b103,"Amari Colombo, Sri Lanka",39129.87,4.5,5.0,2.8,Air Conditioning; 24h Front Desk,
q09,premium high quality hotels rated 4.6 or higher,ChIJPUmFLhNZ4joRqBRIpk7g1Qk,Hilton Colombo,,4.6,,6.5,Air Conditioning; 24h Front Desk; Hot Water,
q03,top-rated hotels in Colombo with a rating above 4.5,lpa2274,Mandarina Colombo,21540.46,4.3,5.0,4.3,Air Conditioning; 24h Front Desk,
q50,"best overall hotel: affordable, well rated and quick to reach",lp656d40c7,Sheraton Colombo Hotel,52417.38,4.7,5.0,2.5,Air Conditioning; 24h Front Desk,
q02,very affordable hotels under 18000 rupees,lp6e625,Hotel Janaki,13622.63,4.0,3.0,8.5,24h Front Desk; Air Conditioning,
q18,hotels costing at most 50000 LKR,lpa0a8a,NH Collection Colombo,64041.49,4.6,5.0,1.6,Air Conditioning; 24h Front Desk,
q05,hotels with quick easy access and low travel time from the city,lpb1537,Shangri-La Colombo,68269.97,4.7,5.0,8.3,Air Conditioning; 24h Front Desk,
q34,easily reachable hotels within 8 minutes drive,lp6557c6e0,Granbell Hotel Colombo,26670.09,4.6,4.0,3.1,Air Conditioning; 24h Front Desk,
q36,air conditioned hotels under 40000,lp8a969,Maniumpathy Hotel,113424.08,4.9,5.0,6.6,Air Conditioning; 24h Front Desk,
q25,decent hotels rated above 3.8,lp102b02,Marino Beach Colombo,30068.21,4.6,5.0,3.9,Air Conditioning; 24h Front Desk,
q42,luxury 5 star hotels with quick city access,lpb1537,Shangri-La Colombo,68269.97,4.7,5.0,8.3,Air Conditioning; 24h Front Desk,
q34,easily reachable hotels within 8 minutes drive,ChIJ05FiLL5Z4joRjHO4Z-Ea1uk,Cinnamon Grand Colombo,,4.7,,4.5,Air Conditioning; 24h Front Desk; Hot Water,
q06,well rated hotels with good road access and stable ETA,lp6557c6e0,Granbell Hotel Colombo,26670.09,4.6,4.0,3.1,Air Conditioning; 24h Front Desk,
q04,luxury 5 star hotels in Colombo,lpa2274,Mandarina Colombo,21540.46,4.3,5.0,4.3,Air Conditioning; 24h Front Desk,
q17,cheapest possible accommodation in the city,lp102b02,Marino Beach Colombo,30068.21,4.6,5.0,3.9,Air Conditioning; 24h Front Desk,
q46,highly rated budget stays below 20000,ChIJCTk-y-FY4joR5FuWdAYeK_I,Metro Port City Hotel,,3.3,,10.9,Hot Water; 24h Front Desk; Air Conditioning,
q16,value for money hotels under 40000,ChIJPz9sxUJZ4joRqbp1iLsl3CU,Juliana Hotel Colombo,,3.3,,2.6,Air Conditioning; 24h Front Desk; Hot Water,
q13,stays that won't break the bank,lpb1537,Shangri-La Colombo,68269.97,4.7,5.0,8.3,Air Conditioning; 24h Front Desk,
q10,affordable well located hotels with fast access under 35000,lp81760,The Steuart by Citrus,17299.52,4.2,4.0,5.4,Air Conditioning; 24h Front Desk,
q37,hotels with hot water,lp6557c6e0,Granbell Hotel Colombo,26670.09,4.6,4.0,3.1,Air Conditioning; 24h Front Desk,
q31,hotels with a stable ETA under heavy traffic,lp6557c6e0,Granbell Hotel Colombo,26670.09,4.6,4.0,3.1,Air Conditioning; 24h Front Desk,
q21,4 star or better hotels,lp655a9e91,Zest Metropole,20622.39,4.3,4.0,7.5,Air Conditioning; 24h Front Desk,
q10,affordable well located hotels with fast access under 35000,ChIJg5nQ7Ltb4joRV-2u4bOYJJo,Mirage Hotel Colombo,,4.0,,9.0,Hot Water; 24h Front Desk; Air Conditioning,
q17,cheapest possible accommodation in the city,lp3f0a0,Grand Oriental Hotel,13592.48,3.3,4.0,7.4,Air Conditioning; 24h Front Desk,
q22,really well reviewed places to stay,ChIJIxlaBGlZ4joRCOu-FjV-KDs,Cinnamon Red Colombo,,4.4,,1.7,Air Conditioning; 24h Front Desk; Hot Water,
q33,hotels that are not stuck in congestion,ChIJId3V219Z4joRUrzZ_yfqajo,Marino Beach Colombo,,4.6,,3.9,Air Conditioning; 24h Front Desk; Hot Water,
q21,4 star or better hotels,lp65774d7d,La Maison de Colombo,110213.15,4.8,4.0,11.0,24h Front Desk; Air Conditioning,
q27,hotels I can reach quickly even in traffic,lp3f0a0,Grand Oriental Hotel,13592.48,3.3,4.0,7.4,Air Conditioning; 24h Front Desk,
q45,good hotels under 60000 rated at least 4.4 with low travel time,ChIJsXWHzh9Z4joR9sK4oqwEe1Y,Port View City Hotel,,4.2,,10.3,Air Conditioning; 24h Front Desk; Hot Water,
q11,hotels below 20000 LKR per night,ChIJId3V219Z4joRUrzZ_yfqajo,Marino Beach Colombo,,4.6,,3.9,Air Conditioning; 24h Front Desk; Hot Water,
q33,hotels that are not stuck in congestion,lp656d3aa9,Sofia Colombo City Hotel,25070.04,4.3,4.0,2.0,Air Conditioning; 24h Front Desk,
q26,premium 5 star hotels rated over 4.5,lp30277,Hilton Colombo Residence,41596.13,4.4,5.0,3.5,Air Conditioning; 24h Front Desk,
q43,well rated air conditioned hotels,lp656d3aa9,Sofia Colombo City Hotel,25070.04,4.3,4.0,2.0,Air Conditioning; 24h Front Desk,
q37,hotels with hot water,lp656d4b1f,Courtyard by Marriott Colombo,45070.64,4.3,5.0,2.5,Air Conditioning; 24h Front Desk,
q05,hotels with quick easy access and low travel time from the city,lp656d4b1f,Courtyard by Marriott Colombo,45070.64,4.3,5.0,2.5,Air Conditioning; 24h Front Desk,
q19,hotels rated at least 4.0,lpa40ff,Hotel Nippon Colombo,17077.73,3.9,3.0,4.7,Air Conditioning; 24h Front Desk,
q04,luxury 5 star hotels in Colombo,lp656d40c7,Sheraton Colombo Hotel,52417.38,4.7,5.0,2.5,Air Conditioning; 24h Front Desk,
q46,highly rated budget stays below 20000,ChIJ2e3NszhZ4joRgMEx0M0swC8,Galle Face Hotel,,4.5,,4.0,Air Conditioning; 24h Front Desk; Hot Water,
q47,4 star hotels under 70000 LKR,lp9855f,Fairway Colombo - Sri Lanka's First Hotel With Robot Technology,28927.59,4.2,4.0,7.1,Air Conditioning; 24h Front Desk,
q05,hotels with quick easy access and low travel time from the city,lpa0a8a,NH Collection Colombo,64041.49,4.6,5.0,1.6,Air Conditioning; 24h Front Desk,
q31,hotels with a stable ETA under heavy traffic,lp656d4b1f,Courtyard by Marriott Colombo,45070.64,4.3,5.0,2.5,Air Conditioning; 24h Front Desk,
q08,highly rated mid-range hotels under 45000 LKR,ChIJPUmFLhNZ4joRqBRIpk7g1Qk,Hilton Colombo,,4.6,,6.5,Air Conditioning; 24h Front Desk; Hot Water,
